
code	|	name	|	preferred name	|	lineage
1	|	Clostridium acetobutylicum	|	 	|	1488 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium acidisoli	|	 	|	91624 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium aerotolerans	|	Lacrimispora aerotolerans	|	36832 2719231 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium akagii	|	 	|	91623 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium algidicarnis	|	 	|	37659 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium aminophilum	|	[Clostridium] aminophilum	|	1526 1506553 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium amylolyticum	|	 	|	1121298 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium arbusti	|	 	|	1137848 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium argentinense	|	 	|	29341 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium asparagiforme	|	Enterocloster asparagiformis	|	333367 2719313 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium autoethanogenum	|	 	|	84023 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium baratii	|	 	|	1561 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium beijerinckii	|	 	|	1520 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium bolteae	|	Enterocloster bolteae	|	208479 2719313 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium bornimense	|	 	|	1216932 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium botulinum	|	 	|	1491 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium butyricum	|	 	|	1492 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium cadaveris	|	 	|	1529 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium carboxidivorans	|	 	|	217159 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium cavendishii	|	 	|	349931 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium celatum	|	 	|	36834 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium cellulosi	|	[Clostridium] cellulosi	|	29343 552397 541000 186802 186801 1239 1783272 2 131567 
1	|	Clostridium cellulovorans	|	 	|	1493 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium chauvoei	|	 	|	46867 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium chromiireducens	|	 	|	225345 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium citroniae	|	Enterocloster citroniae	|	358743 2719313 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium clostridioforme	|	Enterocloster clostridioformis	|	1531 2719313 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium cochlearium	|	 	|	1494 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium cocleatum	|	[Clostridium] cocleatum	|	69824 1505663 128827 526525 526524 1239 1783272 2 131567 
1	|	Clostridium colicanis	|	 	|	179628 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium collagenovorans	|	 	|	29357 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium cylindrosporum	|	 	|	1495 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium dakarense	|	[Clostridium] dakarense	|	1301100 1501226 186804 186802 186801 1239 1783272 2 131567 
1	|	Clostridium disporicum	|	 	|	84024 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium estertheticum	|	 	|	238834 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium fallax	|	 	|	1533 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium felsineum	|	 	|	36839 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium fimetarium	|	[Clostridium] fimetarium	|	99656 1506553 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium formicaceticum	|	 	|	1497 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium frigidicarnis	|	 	|	84698 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium gasigenes	|	 	|	94869 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium glycyrrhizinilyticum	|	Mediterraneibacter glycyrrhizinilyticus	|	342942 2316020 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium grantii	|	 	|	40575 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium haemolyticum	|	 	|	84025 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium hiranonis	|	Peptacetobacter hiranonis	|	89152 2743582 186804 186802 186801 1239 1783272 2 131567 
1	|	Clostridium homopropionicum	|	 	|	36844 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium hydrogeniformans	|	 	|	349933 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium hylemonae	|	[Clostridium] hylemonae	|	89153 1506553 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium ihumii	|	 	|	1470356 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium innocuum	|	[Clostridium] innocuum	|	1522 1505663 128827 526525 526524 1239 1783272 2 131567 
1	|	Clostridium intestinale	|	 	|	36845 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium kluyveri	|	 	|	1534 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium leptum	|	[Clostridium] leptum	|	1535 552397 541000 186802 186801 1239 1783272 2 131567 
1	|	Clostridium ljungdahlii	|	 	|	1538 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium lundense	|	 	|	319475 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium magnum	|	 	|	33954 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium merdae	|	 	|	1958780 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium methylpentosum	|	[Clostridium] methylpentosum	|	84026 552397 541000 186802 186801 1239 1783272 2 131567 
1	|	Clostridium neonatale	|	 	|	137838 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium novyi	|	 	|	1542 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium oryzae	|	 	|	1450648 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium paradoxum	|	[Clostridium] paradoxum	|	29346 200630 186804 186802 186801 1239 1783272 2 131567 
1	|	Clostridium paraputrificum	|	 	|	29363 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium pasteurianum	|	 	|	1501 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium perfringens	|	 	|	1502 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium phoceensis	|	 	|	1650661 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium polynesiense	|	 	|	1325933 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium polysaccharolyticum	|	[Clostridium] polysaccharolyticum	|	29364 1506553 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium populeti	|	[Clostridium] populeti	|	37658 1506553 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium puniceum	|	 	|	29367 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium saccharobutylicum	|	 	|	169679 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium saccharogumia	|	[Clostridium] saccharogumia	|	341225 1505663 128827 526525 526524 1239 1783272 2 131567 
1	|	Clostridium saccharolyticum	|	Lacrimispora saccharolytica	|	84030 2719231 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium saccharoperbutylacetonicum	|	 	|	36745 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium sartagoforme	|	 	|	84031 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium scindens	|	[Clostridium] scindens	|	29347 1506553 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium senegalense	|	 	|	1465809 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium septicum	|	 	|	1504 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium sp. BNL1100	|	 	|	755731 2614128 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium sp. SY8519	|	 	|	1042156 2614128 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium spiroforme	|	[Clostridium] spiroforme	|	29348 1505663 128827 526525 526524 1239 1783272 2 131567 
1	|	Clostridium sporogenes	|	 	|	1509 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium sporosphaeroides	|	[Clostridium] sporosphaeroides	|	1549 552397 541000 186802 186801 1239 1783272 2 131567 
1	|	Clostridium sulfidigenes	|	 	|	318464 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium symbiosum	|	[Clostridium] symbiosum	|	1512 1506553 186803 186802 186801 1239 1783272 2 131567 
1	|	Clostridium taeniosporum	|	 	|	394958 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium tepidiprofundi	|	 	|	420412 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium tepidum	|	 	|	1962263 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium tertium	|	 	|	1559 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium tetani	|	 	|	1513 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium tetanomorphum	|	 	|	1553 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium thermoalcaliphilum	|	[Clostridium] thermoalcaliphilum	|	29349 200630 186804 186802 186801 1239 1783272 2 131567 
1	|	Clostridium thermobutyricum	|	 	|	29372 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium tyrobutyricum	|	 	|	1519 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium uliginosum	|	 	|	119641 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium ultunense	|	Schnuerera ultunensis	|	45497 2794837 1737406 1737405 1737404 1239 1783272 2 131567 
1	|	Clostridium ventriculi	|	 	|	1267 1485 31979 186802 186801 1239 1783272 2 131567 
1	|	Clostridium viride	|	[Clostridium] viride	|	47246 552397 541000 186802 186801 1239 1783272 2 131567 
1	|	Cnuella takakiae	|	 	|	1302690 1648511 563835 1853229 1853228 976 68336 1783270 2 131567 
1	|	Cnuibacter physcomitrellae	|	 	|	1619308 1759331 85023 85006 1760 201174 1783272 2 131567 
1	|	Cobetia crustatorum	|	 	|	553385 204286 28256 135619 1236 1224 2 131567 
1	|	Cobetia marina	|	 	|	28258 204286 28256 135619 1236 1224 2 131567 
1	|	Cognatishimia maritima	|	 	|	870908 2211635 31989 204455 28211 1224 2 131567 
1	|	Cohaesibacter marisflavi	|	 	|	655353 655352 655351 356 28211 1224 2 131567 
1	|	Cohnella kolymensis	|	 	|	1590652 329857 186822 1385 91061 1239 1783272 2 131567 
1	|	Cohnella laeviribosi	|	 	|	380174 329857 186822 1385 91061 1239 1783272 2 131567 
1	|	Cohnella panacarvi	|	 	|	400776 329857 186822 1385 91061 1239 1783272 2 131567 
1	|	Cohnella thermotolerans	|	 	|	329858 329857 186822 1385 91061 1239 1783272 2 131567 
1	|	Coleofasciculus chthonoplastes	|	 	|	64178 669368 1892251 1150 1301283 1117 1798711 1783272 2 131567 
1	|	Colibacter massiliensis	|	 	|	1852379 1980675 31977 1843489 909932 1239 1783272 2 131567 
1	|	Collimonas fungivorans	|	 	|	158899 202907 75682 80840 28216 1224 2 131567 
1	|	Collimonas pratensis	|	 	|	279113 202907 75682 80840 28216 1224 2 131567 
1	|	Collinsella aerofaciens	|	 	|	74426 102106 84107 84999 84998 201174 1783272 2 131567 
1	|	Collinsella bouchesdurhonensis	|	 	|	1907654 102106 84107 84999 84998 201174 1783272 2 131567 
1	|	Collinsella ihuae	|	 	|	1720204 102106 84107 84999 84998 201174 1783272 2 131567 
1	|	Collinsella intestinalis	|	 	|	147207 102106 84107 84999 84998 201174 1783272 2 131567 
1	|	Collinsella massiliensis	|	[Collinsella] massiliensis	|	1232426 1472762 84107 84999 84998 201174 1783272 2 131567 
1	|	Collinsella phocaeensis	|	 	|	1871016 102106 84107 84999 84998 201174 1783272 2 131567 
1	|	Collinsella stercoris	|	 	|	147206 102106 84107 84999 84998 201174 1783272 2 131567 
1	|	Collinsella tanakaei	|	 	|	626935 102106 84107 84999 84998 201174 1783272 2 131567 
1	|	Colwellia aestuarii	|	 	|	329993 28228 267889 135622 1236 1224 2 131567 
1	|	Colwellia agarivorans	|	 	|	1911682 28228 267889 135622 1236 1224 2 131567 
1	|	Colwellia chukchiensis	|	 	|	641665 28228 267889 135622 1236 1224 2 131567 
1	|	Colwellia marinimaniae	|	 	|	1513592 28228 267889 135622 1236 1224 2 131567 
1	|	Colwellia mytili	|	 	|	1888913 28228 267889 135622 1236 1224 2 131567 
1	|	Colwellia piezophila	|	 	|	211668 28228 267889 135622 1236 1224 2 131567 
1	|	Colwellia psychrerythraea	|	 	|	28229 28228 267889 135622 1236 1224 2 131567 
1	|	Comamonadaceae bacterium	|	 	|	1871071 83494 80864 80840 28216 1224 2 131567 
1	|	Comamonas aquatica	|	 	|	225991 283 80864 80840 28216 1224 2 131567 
1	|	Comamonas badia	|	 	|	265291 283 80864 80840 28216 1224 2 131567 
1	|	Comamonas composti	|	 	|	408558 283 80864 80840 28216 1224 2 131567 
1	|	Comamonas granuli	|	 	|	290309 283 80864 80840 28216 1224 2 131567 
1	|	Comamonas kerstersii	|	 	|	225992 283 80864 80840 28216 1224 2 131567 
1	|	Comamonas serinivorans	|	 	|	1082851 283 80864 80840 28216 1224 2 131567 
1	|	Comamonas terrae	|	 	|	673548 283 80864 80840 28216 1224 2 131567 
1	|	Comamonas terrigena	|	 	|	32013 283 80864 80840 28216 1224 2 131567 
1	|	Comamonas testosteroni	|	 	|	285 283 80864 80840 28216 1224 2 131567 
1	|	Commensalibacter intestini	|	 	|	479936 1079922 433 204441 28211 1224 2 131567 
1	|	Conchiformibius kuhniae	|	 	|	211502 334107 481 206351 28216 1224 2 131567 
1	|	Conchiformibius steedae	|	 	|	153493 334107 481 206351 28216 1224 2 131567 
1	|	Conexibacter woesei	|	 	|	191495 191494 320583 588673 1497346 201174 1783272 2 131567 
1	|	Congregibacter litoralis	|	 	|	393662 393661 1706372 1706369 1236 1224 2 131567 
1	|	Coprobacter fastidiosus	|	 	|	1099853 1348911 2005519 171549 200643 976 68336 1783270 2 131567 
1	|	Coprobacter secundus	|	 	|	1501392 1348911 2005519 171549 200643 976 68336 1783270 2 131567 
1	|	Coprococcus catus	|	 	|	116085 33042 186803 186802 186801 1239 1783272 2 131567 
1	|	Coprococcus comes	|	 	|	410072 33042 186803 186802 186801 1239 1783272 2 131567 
1	|	Coprococcus eutactus	|	 	|	33043 33042 186803 186802 186801 1239 1783272 2 131567 
1	|	Coprococcus sp. ART55/1	|	 	|	751585 2684943 33042 186803 186802 186801 1239 1783272 2 131567 
1	|	Coraliomargarita akajimensis	|	 	|	395922 442430 415002 415001 414999 74201 1783257 2 131567 
1	|	Corallococcus coralloides	|	 	|	184914 83461 31 80811 29 28221 68525 1224 2 131567 
1	|	Coriobacteriales bacterium DNF00809	|	 	|	1588753 1588752 84999 84998 201174 1783272 2 131567 
1	|	Coriobacterium glomerans	|	 	|	33871 33870 84107 84999 84998 201174 1783272 2 131567 
1	|	Corynebacterium accolens	|	 	|	38284 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium afermentans	|	 	|	38286 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium ammoniagenes	|	 	|	1697 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium amycolatum	|	 	|	43765 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium appendicis	|	 	|	163202 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium aquilae	|	 	|	203263 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium argentoratense	|	 	|	42817 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium atypicum	|	 	|	191610 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium aurimucosum	|	 	|	169292 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium auriscanis	|	 	|	99807 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium bouchesdurhonense	|	 	|	1720192 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium bovis	|	 	|	36808 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium callunae	|	 	|	1721 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium camporealensis	|	 	|	161896 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium capitovis	|	 	|	131081 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium casei	|	 	|	160386 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium caspium	|	 	|	234828 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium ciconiae	|	 	|	227319 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium coyleae	|	 	|	53374 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium crudilactis	|	 	|	1652495 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium cystitidis	|	 	|	35757 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium deserti	|	 	|	1408191 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium diphtheriae	|	 	|	1717 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium doosanense	|	 	|	1121358 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium durum	|	 	|	61592 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium efficiens	|	 	|	152794 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium epidermidicanis	|	 	|	1050174 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium falsenii	|	 	|	108486 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium flavescens	|	 	|	28028 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium fournierii	|	Corynebacterium fournieri	|	1852390 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium frankenforstense	|	 	|	1230998 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium freiburgense	|	 	|	556548 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium freneyi	|	 	|	134034 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium genitalium	|	 	|	38288 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium glucuronolyticum	|	 	|	39791 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium glutamicum	|	 	|	1718 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium glyciniphilum	|	 	|	1404244 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium halotolerans	|	 	|	225326 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium humireducens	|	 	|	1223514 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium ihumii	|	 	|	1232427 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium imitans	|	 	|	156978 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium jeddahense	|	 	|	1414719 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium jeikeium	|	 	|	38289 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium kroppenstedtii	|	 	|	161879 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium kutscheri	|	 	|	35755 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium lactis	|	 	|	1231000 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium lipophiloflavum	|	 	|	161889 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium lowii	|	 	|	1544413 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium lubricantis	|	 	|	541095 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium marinum	|	 	|	349751 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium maris	|	 	|	575200 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium massiliense	|	 	|	441501 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium mastitidis	|	 	|	161890 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium matruchotii	|	 	|	43768 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium minutissimum	|	 	|	38301 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium mustelae	|	 	|	571915 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium mycetoides	|	 	|	38302 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium nuruki	|	 	|	1032851 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium oculi	|	 	|	1544416 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium otitidis	|	 	|	29321 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium phocae	|	 	|	161895 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium phoceense	|	 	|	1686286 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium pilosum	|	 	|	35756 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium pollutisoli	|	 	|	1610489 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium propinquum	|	 	|	43769 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium provencense	|	 	|	1737425 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium pseudodiphtheriticum	|	 	|	37637 1716 1653 85007 1760 201174 1783272 2 131567 
1	|	Corynebacterium pseudogenitalium	|	 	|	38303 1716 1653 85007 1760 201174 1783272 2 131567 
